url,name,online_order,book_table,rate,votes,phone,location,rest_type,approx_cost(for two people),menu_item,listed_in(type),listed_in(city),row_num,address_clean,review_1,review_2,dish_1,dish_2,cuisine_1,cuisine_2,valid_location
https://www.zomato.com/bangalore/hyderabad-biryani-1-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzUxMDIyIiwiMTg3NTgzNzAiLCIxODc3ODMyOCIsIjE4Nzk1MDA1IiwxODg5MDg1MCwiMTg5MzUyMzgiLCIxODQ2OTUyNCIsIjE4OTU0MjY5IiwiMTg4MDA2MTkiLCI2MTUzMyIsIjUzMDc0IiwiMTgzMDg3ODkiLCIxODYxNzgyOSIsIjE4OTExMDE0IiwiMTg5NjM2NTEiLCIxODk2NTYwNyIsIjE4OTY2MTY4IiwiMTg1MTUwMDEiLCIxODYxMTk5NyIsIjE4MjkwMDYyIl0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCcm9va2VmaWVsZCJ9fQ==,Hyderabad Biryani,No,No,,0,919786055096,Whitefield,Quick Bites,300,[],Delivery,Brookefield,25769805520,"Parveen Transport complex, Pathandur agrahara Near ITPL back Gate 3, Whitefield, Bangalore",,,,,Biryani,,True
https://www.zomato.com/bangalore/pindi-bangalore-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzU4MzcwIiwiMTg3NzgzMjgiLCIxODc5NTAwNSIsIjE4ODkwODUwIiwxODkzNTIzOCwiMTg0Njk1MjQiLCIxODk1NDI2OSIsIjE4ODAwNjE5IiwiNjE1MzMiLCI1MzA3NCIsIjE4MzA4Nzg5IiwiMTg2MTc4MjkiLCIxODkxMTAxNCIsIjE4OTYzNjUxIiwiMTg5NjU2MDciLCIxODk2NjE2OCIsIjE4NTE1MDAxIiwiMTg2MTE5OTciLCIxODI5MDA2MiJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQnJvb2tlZmllbGQifX0=,Pindi Bangalore,No,No,NEW,0,91636370150,Whitefield,Casual Dining,950,[],Delivery,Brookefield,25769805521,"13/72, 1st Floor, Nallurhalli Road, Siddhapura, Whitefield, Bangalore",,,,,North Indian, Chinese,True
https://www.zomato.com/bangalore/tasty-food-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjE4Nzk1MDA1IiwiMTg4OTA4NTAiLCIxODkzNTIzOCIsIjE4NDY5NTI0IiwxODk1NDI2OSwiMTg4MDA2MTkiLCI2MTUzMyIsIjUzMDc0IiwiMTgzMDg3ODkiLCIxODYxNzgyOSIsIjE4OTExMDE0IiwiMTg5NjM2NTEiLCIxODk2NTYwNyIsIjE4OTY2MTY4IiwiMTg1MTUwMDEiLCIxODYxMTk5NyIsIjE4MjkwMDYyIl0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCcm9va2VmaWVsZCJ9fQ==,Tasty Food,Yes,No,NEW,0,0804965280,Whitefield,Quick Bites,300,[],Delivery,Brookefield,25769805524,"8/10, 301 Siddapura Village, Vartur Main Road Near Shell Petrol Bunk, Whitefield, Bangalore",,,,,North Indian, Chinese,True
https://www.zomato.com/bangalore/arzak-varthur-main-road-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODkwODUwIiwiMTg5MzUyMzgiLCIxODQ2OTUyNCIsIjE4OTU0MjY5IiwxODgwMDYxOSwiNjE1MzMiLCI1MzA3NCIsIjE4MzA4Nzg5IiwiMTg2MTc4MjkiLCIxODkxMTAxNCIsIjE4OTYzNjUxIiwiMTg5NjU2MDciLCIxODk2NjE2OCIsIjE4NTE1MDAxIiwiMTg2MTE5OTciLCIxODI5MDA2MiJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQnJvb2tlZmllbGQifX0=,Arzak,No,No,,0,0804333432,"Varthur Main Road, Whitefield","Takeaway, Delivery",300,[],Delivery,Brookefield,25769805525,"710, Thubarahalli Varthur Main Road, Whitefield, Bangalore",,,,,Arabian, Middle Eastern,False
https://www.zomato.com/bangalore/inhouse-burger-1-whitefield?context=eyJzZSI6eyJlIjpbIjE4ODAwNjE5IiwiNjE1MzMiLCI1MzA3NCIsIjE4MzA4Nzg5IiwxODYxNzgyOSwiMTg5MTEwMTQiLCIxODk2MzY1MSIsIjE4OTY1NjA3IiwiMTg5NjYxNjgiLCIxODUxNTAwMSIsIjE4NjExOTk3IiwiMTgyOTAwNjIiLCIxODM1OTExMiIsIjU2OTQ3IiwiNTg0MDgiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJyb29rZWZpZWxkIn19,Inhouse Burger,No,No,3.0/5,10,917406866559,Whitefield,Quick Bites,500, ('Rated 4.0'," 'RATED\n  I ordered burbon black burger but the bun was regular.')]""",[],25769805532,"SJR Techpark, Opposite Sathya Sai Hospital, Whitefield, Bangalore",Rated 3.0, RATED  average),,,Burger, Fast Food,True
https://www.zomato.com/bangalore/pk-dhaba-marathahalli-bangalore?context=eyJzZSI6eyJlIjpbIjYxNTMzIiwiNTMwNzQiLCIxODMwODc4OSIsIjE4NjE3ODI5IiwxODkxMTAxNCwiMTg5NjM2NTEiLCIxODk2NTYwNyIsIjE4OTY2MTY4IiwiMTg1MTUwMDEiLCIxODYxMTk5NyIsIjE4MjkwMDYyIiwiMTgzNTkxMTIiLCI1Njk0NyIsIjU4NDA4IiwiNTg0ODUiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJyb29rZWZpZWxkIn19,PK Dhaba,Yes,No,NEW,0,91994539837,Marathahalli,Dhaba,250,"['Aloo Paratha', 'Aloo Pyaaz Paratha', 'Gobhi Paratha', 'Onion Chilli Paratha', 'Paneer Paratha', 'Sattu Paratha', 'Moong Dal Paratha', 'Veg Pulao', 'Paneer Pulao', 'Matar Pulao', 'Veg Biryani', 'Hyderabadi Biryani', 'Chole Paneer Biryani', 'Kachori', 'Pyaaz Kachori', 'Vada Pav', '2 Rajasthani Mirchi Vada', 'Misal Pav', 'Pav Bhaji', 'Paneer Pav Bhaji', 'Cheese Pav Bhaji', 'Punjabi Chole Bhature', 'Puri Sabzi', 'Chole Puri', 'Kachori Chole', 'Kachori Aloo', '2 Gulab Jamun', 'Moong Dal Halwa [150 grams]', 'Shahi Gajar Halwa [150 grams]', 'Lemon Ginger [300 ml]']",Delivery,Brookefield,25769805533,"595, Ground Floor, Kundalahalli, Varthur Hobli Mahadevpura, Marathahalli, Bangalore",,,,,North Indian, Fast Food,False
https://www.zomato.com/bangalore/shiv-sagar-1-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjUzMDc0IiwiMTgzMDg3ODkiLCIxODYxNzgyOSIsIjE4OTExMDE0IiwxODk2MzY1MSwiMTg5NjU2MDciLCIxODk2NjE2OCIsIjE4NTE1MDAxIiwiMTg2MTE5OTciLCIxODI5MDA2MiIsIjE4MzU5MTEyIiwiNTY5NDciLCI1ODQwOCIsIjU4NDg1IiwiNTc3MjIiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJyb29rZWZpZWxkIn19,Shiv sagar,No,No,NEW,0,91951330004,Whitefield,Quick Bites,250,[],Delivery,Brookefield,25769805534,"Shop No 10, Food Court, 2nd Floor, Phoenix Market City Mall, Whitefield, Bangalore",,,,,South Indian, Street Food,True
https://www.zomato.com/bangalore/mr-cane-marathahalli?context=eyJzZSI6eyJlIjpbIjE4OTExMDE0IiwiMTg5NjM2NTEiLCIxODk2NTYwNyIsIjE4OTY2MTY4IiwxODUxNTAwMSwiMTg2MTE5OTciLCIxODI5MDA2MiIsIjE4MzU5MTEyIiwiNTY5NDciLCI1ODQwOCIsIjU4NDg1IiwiNTc3MjIiLCI1ODUxNCIsIjU3NzYwIiwiNTg0NjMiLCI1OTQ5NCIsIjU5ODkwIiwiNTk5ODUiLCI1OTUzMyIsIjYwMTQ4IiwiNTk4NjAiLCI2MDIwMSJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQnJvb2tlZmllbGQifX0=,Mr. Cane,Yes,No,,0,919731314228,Marathahalli,Food Court,100,"['Sugarcane Juice', 'Sugarcane Juice']",Delivery,Brookefield,25769805538,"More Megastore Compound, Outer Ring Road, Marathalli Village, Marathahalli, Bangalore",Rated 3.0, RATED  ordered cae juice 250ml. delivered i a disposable plastic bottle. ot too chilled.ot excessively sweet. it has a hit of lime ad giger. okay to try oce. cost effective.),,,Juices,,False
https://www.zomato.com/bangalore/new-royal-treat-marathahalli?context=eyJzZSI6eyJlIjpbIjE4OTYzNjUxIiwiMTg5NjU2MDciLCIxODk2NjE2OCIsIjE4NTE1MDAxIiwxODYxMTk5NywiMTgyOTAwNjIiLCIxODM1OTExMiIsIjU2OTQ3IiwiNTg0MDgiLCI1ODQ4NSIsIjU3NzIyIiwiNTg1MTQiLCI1Nzc2MCIsIjU4NDYzIiwiNTk0OTQiLCI1OTg5MCIsIjU5OTg1IiwiNTk1MzMiLCI2MDE0OCIsIjU5ODYwIiwiNjAyMDEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJyb29rZWZpZWxkIn19,New Royal Treat,Yes,No,,0,918722878806,Marathahalli,Quick Bites,350,"['Chicken Lollipop', 'Veg Noodles', 'Veg Schezwan Noodles', 'Egg Noodles', 'Chicken Noodles', '2 Chapathi with Dal Combo', 'Plain Rice Combo', '2 Chapathi with Chicken Curry', 'Plain Rice with Chicken Curry', 'Veg Biryani Combo', 'Veg Fried Rice Combo', '2 Roti Combo', 'Chicken Biryani Combo', 'Chicken Fried Rice Combo', 'Non Veg Curry Combo', 'Mini Meal', 'South Indian Veg Thali', 'North Indian Veg Thali', 'South Indian Non Veg Thali', 'North Indian Non Veg Thali', 'Chicken Dum Biryani [Family Pack]', 'Mutton Dum Biryani [Family Pack]', 'South Indian Meal [Family Pack]', 'North Indian Meal [Family Pack]', 'Veg Hot N Sour Soup', 'Veg Sweet Corn Soup', 'Non Veg Hot N Sour Soup', 'Non Veg Sweet Corn Soup', 'French Fries', 'Crispy Chilly Potato', 'Omelette', 'Boiled Egg', 'Fried Egg', 'Egg Bhurji', 'Chicken Lollipop', 'Chicken Kabab Fry', 'Chicken Ghee Roast', 'Chicken 555', 'Andhra Chilly Chicken Dry', 'Chicken Guntur Dry', 'French Chicken', 'Fish Fry', 'Prawns Fry', 'Gobi in Choice of Sauce', 'Mushroom in Choice of Sauce', 'Paneer in Choice of Sauce', 'Dal Tadka', 'Dal Fry', 'Dal Makhani', 'Peas Masala', 'Rajma Masala', 'Mushroom Masala', 'Aloo Gobi Masala', 'Jeera Aloo', 'Mixed Veg Curry', 'Veg Kolhapuri', 'Bhendi Masala', 'Bhendi Dry', 'Palak Paneer', 'Paneer Butter Masala', 'Kadhai Paneer', 'Shahi Paneer', 'Egg in Choice of Sauce', 'Egg Masala', 'Chicken in Choice of Sauce', 'Boneless Butter Chicken', 'Chicken Masala', 'Chicken Guntur', 'Boneless Chicken Tikka Masala', 'Chicken Hyderabadi', 'Kadhai Chicken', 'Andhra Chilly Chicken Curry', 'Mutton Masala', 'Rogan Gosht', 'Mutton Kali Mirchi', 'Fish in Choice of Sauce', 'Fish Masala', 'Prawns in Choice of Sauce', 'Prawns Masala', 'Chapathi', 'Andhra Style Chapathi [Big]', 'Phulka', 'Butter Phulka', 'Kerala Paratha', 'Plain Paratha', 'Butter Paratha', 'Aloo Paratha', 'Paneer Paratha', 'Veg Biryani', 'Peas Pulav', 'Ghee Rice', 'Jeera Rice', 'Curd Rice', 'Plain Rice', 'Biryani Rice', 'Egg Biryani', 'Mutton Dum Biryani', 'Chicken Dum Biryani', 'Boneless Chicken Dum Biryani', 'Fish Biryani', 'Prawns Biryani', 'Veg Fried Rice', 'Mushroom Fried Rice', 'Veg Schezwan Fried Rice', 'Paneer Fried Rice', 'Egg Fried Rice', 'Chicken Fried Rice', 'Prawns Fried Rice', 'Non Veg Schezwan Fried Rice', 'Veg Noodles', 'Veg Schezwan Noodles', 'Egg Noodles', 'Chicken Noodles', 'Non Veg Schezwan Noodles', 'Prawns Noodles', 'Mixed Veg Roll', 'Paneer Roll', 'Egg Roll', 'Chicken Roll', 'Chicken Egg Roll', 'Double Chicken Roll', 'Double Chicken Double Egg Roll', 'Shawarma Roll', 'Mixed Raita', 'Plain Curd', 'Masala Papad', 'Gulab Jamun [1 Piece]', 'Bombay Halwa [1 Piece]', 'Coke [750 ml]', 'Sprite [750 ml]', 'Mineral Water [1 Litre]', 'Coke [200 ml]', 'Sprite [200 ml]', 'Mountain Dew [250 ml]']",Delivery,Brookefield,25769805539,"59, Third Cross, Ashwath Nagar, Marathahalli, Bangalore",Rated 1.0, RATED  worst),,,North Indian, Chinese,False
https://www.zomato.com/bangalore/basmati-restaurant-whitefield?context=eyJzZSI6eyJlIjpbIjE4MzU5MTEyIiwiNTY5NDciLCI1ODQwOCIsIjU4NDg1Iiw1NzcyMiwiNTg1MTQiLCI1Nzc2MCIsIjU4NDYzIiwiNTk0OTQiLCI1OTg5MCIsIjU5OTg1IiwiNTk1MzMiLCI2MDE0OCIsIjU5ODYwIiwiNjAyMDEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJyb29rZWZpZWxkIn19,Basmati Restaurant,Yes,No,3.1/5,20,08028459042,Whitefield,Quick Bites,350, so tried Biryani from here as a takeaway option. Was disappointed with the overall preparation of food," it was cold even at the time it got parcelled.\nLacked the typical aroma and spices of the Biryani."""")", ('Rated 2.0',25769805550,"Near Hoodi Circle, Opposite Meghna Nursing Home, Whitefield, Bangalore",Rated 3.0, RATED  Decet place for a oe time visit for people livig i Hoodi. The ambiece is pretty bad so is the food served. Of all the items metioed i the meu kaju biryai is good to try .),,,North Indian, South Indian,True
https://www.zomato.com/bangalore/ooty-chocolates-whitefield?context=eyJzZSI6eyJlIjpbIjU2OTQ3IiwiNTg0MDgiLCI1ODQ4NSIsIjU3NzIyIiw1ODUxNCwiNTc3NjAiLCI1ODQ2MyIsIjU5NDk0IiwiNTk4OTAiLCI1OTk4NSIsIjU5NTMzIiwiNjAxNDgiLCI1OTg2MCIsIjYwMjAxIiwiNjA2NjkiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJyb29rZWZpZWxkIn19,Ooty Chocolates,Yes,No,3.6/5,16,91984572124,Whitefield,Dessert Parlor,300,"['Fruit and Nut Chocolate [100 grams]', 'Roasted Almond Chocolate [100 grams]', 'Roasted Cashew Chocolate [100 grams]', 'Plain White Chocolate [100 grams]', 'Dark Almond Chocolate [100 grams]', 'Fruit and Nut Chocolate [100 grams]', 'Butterscotch Chocolate [100 grams]', 'Rum and Raisin Chocolate [100 grams]', 'Crispy Chocolate [100 grams]', 'Roasted Almond Chocolate [100 grams]', 'Roasted Cashew Chocolate [100 grams]', 'Blackcurrant Chocolate [100 grams]', 'Plain Milk Chocolate [100 grams]', 'Plain Bitter Chocolate [100 grams]', 'Plain White Chocolate [100 grams]', 'Marble Chocolate [100 grams]', 'Orange Chocolate [100 grams]', 'Mint Chocolate [100 grams]', 'Dark Almond Chocolate [100 grams]', '70% Dark Chocolate [100 grams]', 'Assorted Chocolates [100 grams]']",Delivery,Brookefield,25769805551,"Siddapura Varthur Main Road, Whitefield, Bangalore",Rated 5.0, RATED  good taste awesome),,,Desserts,,True
https://www.zomato.com/bangalore/uma-bhai-restaurant-marathahalli?context=eyJzZSI6eyJlIjpbIjU4NDA4IiwiNTg0ODUiLCI1NzcyMiIsIjU4NTE0Iiw1Nzc2MCwiNTg0NjMiLCI1OTQ5NCIsIjU5ODkwIiwiNTk5ODUiLCI1OTUzMyIsIjYwMTQ4IiwiNTk4NjAiLCI2MDIwMSIsIjYwNjY5IiwiMTgxNjAwNzkiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJyb29rZWZpZWxkIn19,Uma Bhai Restaurant,Yes,No,3.6/5,26,91973193169,Marathahalli,Quick Bites,200, ('Rated 4.5', 'RATED\n  Specially for oriya people.cost is also less.\nYou can feel homemade food.also the service is realy good.\n\n\nExceleeeeeeeeeeeeeeeent\n\n\nExceleeeeeeeeeeeeeeent\n\n\n\nExcellaaaaaaaaaaaaaaaaaaant'), ('Rated 4.5',25769805552,"92/4, Tulsi Theatre Road, Opposite 7th Cross, Marathahalli, Bangalore",Rated 5.0, RATED  absolutely great food),,,Oriya,,False
https://www.zomato.com/bangalore/kolkata-famous-katti-rolls-marathahalli?context=eyJzZSI6eyJlIjpbIjU4NTE0IiwiNTc3NjAiLCI1ODQ2MyIsIjU5NDk0Iiw1OTg5MCwiNTk5ODUiLCI1OTUzMyIsIjYwMTQ4IiwiNTk4NjAiLCI2MDIwMSIsIjYwNjY5IiwiMTgxNjAwNzkiLCIxODE2MzgzOSIsIjE4OTYzNTU5IiwiMTg4NDgxMzYiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJyb29rZWZpZWxkIn19,Kolkata Famous Katti Rolls,Yes,No,3.4/5,8,918884814654,Marathahalli,Quick Bites,200,"['Egg with Paneer Roll', 'Egg with Chicken Roll', 'Double Chicken Roll', 'Double Egg with Double Chicken Roll', 'Paratha', 'Paneer Roll', 'Egg with Paneer Roll', 'Egg Roll', 'Double Egg Roll', 'Chicken Roll', 'Egg with Chicken Roll', 'Double Chicken Roll', 'Double Egg with Chicken Roll', 'Egg with Double Chicken Roll', 'Double Egg with Double Chicken Roll']",Delivery,Brookefield,25769805557,"17, Kadubisanahalli, Outer Ring Road, Marathahalli, Bangalore",Rated 4.0, RATED  Nice ad crisp katti rollI tried paeer roll ad egg with chicke roll both of them were amazig i tasteEjoyig the hot ad crispy katti roll i the raiy weather is just awesome ?),,,Fast Food, Rolls,False
https://www.zomato.com/bangalore/kreme-delight-whitefield?context=eyJzZSI6eyJlIjpbIjU4NDYzIiwiNTk0OTQiLCI1OTg5MCIsIjU5OTg1Iiw1OTUzMywiNjAxNDgiLCI1OTg2MCIsIjYwMjAxIiwiNjA2NjkiLCIxODE2MDA3OSIsIjE4MTYzODM5IiwiMTg5NjM1NTkiLCIxODg0ODEzNiIsIjE4NTUzMjI5IiwiMTg3NTQ5NzIiLCIxODg5MjI1MCIsIjE4ODExMDQ0IiwiMTg2MzkxNzciLCIxODM2NjU5MyIsIjE4NzY4NjIwIiwiMTg2NDc5ODAiLCI1OTQ4MyIsIjE4NjAxMzY2Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCcm9va2VmaWVsZCJ9fQ==,Kreme Delight,Yes,No,3.4/5,20,91844863063,Whitefield,Bakery,300, ('Rated 5.0', 'RATED\n  I have order black current flavored Cake and that was fresh n yummy in taste!! The best thing was that its opened till midnight & delivered on time!!'), ('Rated 1.0',25769805560,"ITPL, Whitefield, Bangalore",Rated 5.0, RATED  The best eggless waffles ad pacakes I have tasted here the taste was good I have ever tasted such eggless waffles with good quality ad price ...),,,Bakery, Desserts,True
https://www.zomato.com/bangalore/delicious-cakes-marathahalli?context=eyJzZSI6eyJlIjpbIjU5NDk0IiwiNTk4OTAiLCI1OTk4NSIsIjU5NTMzIiw2MDE0OCwiNTk4NjAiLCI2MDIwMSIsIjYwNjY5IiwiMTgxNjAwNzkiLCIxODE2MzgzOSIsIjE4OTYzNTU5IiwiMTg4NDgxMzYiLCIxODU1MzIyOSIsIjE4NzU0OTcyIiwiMTg4OTIyNTAiLCIxODgxMTA0NCIsIjE4NjM5MTc3IiwiMTgzNjY1OTMiLCIxODc2ODYyMCIsIjE4NjQ3OTgwIiwiNTk0ODMiLCIxODYwMTM2NiJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQnJvb2tlZmllbGQifX0=,Delicious Cakes,Yes,No,3.1/5,9,919242087604,Marathahalli,Dessert Parlor,400, ('Rated 1.0'," """"RATED\n  Ordered a cake on the busiest day of the year. 31st Dec 2016 at 7:00 PM. We wanted to start the new year with a sweet sweet cake. It was communicated that the order will be delayed and will be delivered at 9:30 PM . We waited till 11.00 thinking the surge in orders was causing the delay. But we received no calls from either restaurant or zomato intimating that there would be a further delay on the order. Tired of waiting we called the vendor many times .But they didn't respond. We contacted zomato and even they had the same reply. And the funny part was that the order status switched to delivered in zomato. Tired of this we had to cancel the order.We wasted nearly four hours for the cake. And now at 11 I have one hour to find a cake. Terrible experience. We are totally let down by experience like this"""")]""","['Blue Berry Cake [1 kg]', 'Chocolate Truffle Cake [1 kg]', 'Butterscotch Cake [500 grams]', 'Black Forest Cake [500 grams]', 'Blue Berry Cake [500 grams]', 'Chocolate Truffle Cake [500 grams]', 'Death By Chocolate Cake [500 grams]', 'Blue Berry Cake [1 kg]', 'Irish Coffee Cake [1 kg]', 'Chocolate Truffle Cake [1 kg]', 'Choco Rasberry Cake [1 kg]', 'Death By Chocolate Cake [1 kg]', 'Choco Almond Cake [1 kg]', 'Choco Walnut Cake [1 kg]', 'Choco Tempatation Cake [1 kg]', 'Choco Fantasy Cake [1 kg]', 'Choco Chip Cake [1 kg]', 'Coffee Chocolate Cake [1 kg]', 'Pista Chocolate Cake [1 kg]', 'Fresh Fruit Cake [1 kg]', 'Chocolate Fresh Fruit Cake [1 kg]', 'Fruit n Nuts Cake [1 kg]', 'Dry Fruits Cake [1 kg]', 'Coffee Almond Cake [1 kg]', 'Coffee Walnut Cake [1 kg]', 'Whiskey Chocolate Cake [1 kg]', 'Rum and Wine Chocolate Cake [1 kg]', 'Rum and Raisin Cake [1 kg]', 'Chocolate Mud Cake [1 kg]', 'Hearty Chocolate Cake [1 kg]', 'Banana Walnut Cake [1 kg]', 'Pineapple Cake [500 grams]', 'Butterscotch Cake [500 grams]', 'Black Forest Cake [500 grams]', 'Blue Berry Cake [500 grams]', 'Iris Coffee Cake [500 grams]', 'Chocolate Truffle Cake [500 grams]', 'Choco Raspberry Cake [500 grams]', 'Death By Chocolate Cake [500 grams]', 'Choco Almond Cake [500 grams]', 'Choco Walnut [500 grams]', 'Choco Temptation Cake [500 grams]', 'Choco Fantasy Cake [500 grams]', 'Choco Chip Cake [500 grams]', 'Coffee Chocolate Cake [500 grams]', 'Pista Chocolate Cake [500 grams]', 'Fresh Fruit Cake [500 grams]', 'Chocolate Fresh Fruit Cake [500 grams]', 'Fruit and Nuts Cake [500 grams]', 'Dry Fruits Cake [500 grams]', 'Coffee Almond Cake [500 grams]', 'Coffee Walnut Cake [500 grams]', 'Whiskey Chocolate Cake [500 grams]', 'Rum and Wine Chocolate Cake [500 grams]', 'Rum and Raisin Cake [500 grams]', 'Chocolate Mud Cake [500 grams]', 'Heartly Chocolate Cake [500 grams]', 'Banana Walnut [500 grams]', 'Eggless Pineapple Cake [1 kg]', 'Eggless Butter Scotch Cake [1 kg]', 'Eggless Black Forest Cake [1 kg]', 'Eggless Blue Berry Cake [1 kg]', 'Eggless Irish Coffee Cake [1 kg]', 'Eggless Chocolate Truffle Cake [1 kg]', 'Eggless Choco Rasberry Cake [1 kg]', 'Eggless White Forest Cake [1 kg]', 'Eggless Death By Chocolate Cake [1 kg]', 'Eggless Choco Almond Cake [1 kg]', 'Eggless Choco Walnut Cake [1 kg]', 'Eggless Choco Tempatation Cake [1 kg]', 'Eggless Choco Fantasy Cake [1 kg]', 'Eggless Choco Chip Cake [1 kg]', 'Eggless Coffee Chocolate Cake [1 kg]', 'Eggless Pista Chocolate Cake [1 kg]', 'Eggless Fresh Fruit Cake [1 kg]', 'Eggless Chocolate Fresh Fruit Cake [1 kg]', 'Eggless Fruit n Nuts Cake [1 kg]', 'Eggless Dry Fruits Cake [1 kg]', 'Eggless Coffee Almond Cake [1 kg]', 'Eggless Coffee Walnut Cake [1 kg]', 'Eggless Whiskey Chocolate Cake [1 kg]', 'Eggless Rum and Wine Chocolate Cake [1 kg]', 'Eggless Rum and Raisin Cake [1 kg]', 'Eggless Chocolate Mud Cake [1 kg]', 'Eggless Hearty Chocolate Cake [1 kg]', 'Eggless Banana Walnut Cake [1 kg]', 'Eggless Pineapple Cake [500 grams]', 'Eggless Butterscotch Cake [500 grams]', 'Eggless Black Forest Cake [500 grams]', 'Eggless Blueberry Cake [500 grams]', 'Eggless Irish Coffee Cake [500 grams]', 'Eggless Chocolate Truffle Cake [500 grams]', 'Eggless Choco Raspberry Cake [500 grams]', 'Eggless White Forest Cake [500 grams]', 'Eggless Death By Chocolate Cake [500 grams]', 'Eggless Choco Almond Cake [500 grams]', 'Eggless Choco Walnut Cake [500 grams]', 'Eggless Choco Tempatation Cake [500 grams]', 'Eggless Choco Fantasy Cake [500 grams]', 'Eggless Choco Chip Cake [500 grams]', 'Eggless Coffee Chocolate Cake [500 grams]', 'Eggless Pista Chocolate Cake [500 grams]', 'Eggless Fresh Fruit Cake [500 grams]', 'Eggless Chocolate Fresh Fruit Cake [500 grams]', 'Eggless Fruit and Nuts Cake [500 grams]', 'Eggless Dry Fruits Cake [500 grams]', 'Eggless Coffee Almond Cake [500 grams]', 'Eggless Coffee Walnut Cake [500 grams]', 'Eggless Whiskey Chocolate Cake [500 grams]', 'Eggless Rum and Wine Chocolate Cake [500 grams]', 'Eggless Rum and Raisin Cake [500 grams]', 'Eggless Chocolate Mud Cake [500 grams]', 'Eggless Hearty Chocolate Cake [500 grams]', 'Eggless Banana Walnut Cake [500 grams]']",25769805561,"50, 2nd Main Road, Ashwathngar, Marathahalli, Bangalore",Rated 5.0, RATED  great service.i am pleased.),,,Bakery,,False
